,Event,Height,BMI,Age,GDP,x,y
154,Volleyball Women's Volleyball,2.0555901984202505,-0.09319995758657962,-0.21800333750161985,-0.99483935315282,0.07394969951523458,-2.2046169051444364
155,Water Polo Women's Water Polo,1.1723083689439662,0.3025655511751504,0.027613756083538856,1.0241413714041097,-1.3551430063447119,-0.5882983393322387
156,Weightlifting Women's Featherweight,-2.3608189489611706,0.13447009309239077,-0.21800333750161985,-0.9093862788950385,1.9749376737577418,1.7923162424745354
157,Weightlifting Women's Flyweight,-3.244100778437455,-0.11445119425387373,-0.46362043108677853,-0.9028128381058571,2.563052281236442,2.401036617262479
158,Weightlifting Women's Heavyweight,-0.5942552900086021,2.49525620221854,-0.21800333750161985,-0.8279837877750196,0.4420809121365594,-2.812963937975508
159,Weightlifting Women's Light-Heavyweight,-0.9475680217991158,1.8325940529227063,-0.46362043108677853,-0.996174723917685,1.4457249771207603,-2.0750755733080006
160,Weightlifting Women's Lightweight,-1.8308498512754001,0.6834351372951312,-0.3408118842941992,-0.9297047910308072,1.867157948719404,1.3094604477116245
161,Weightlifting Women's Middleweight,-1.4775371194848863,1.261201372776538,-0.3408118842941992,-0.7201001524263761,1.7453947480061003,1.1783527803792424
162,Weightlifting Women's Super-Heavyweight,0.28902653946768203,6.736815737677953,-0.46362043108677853,-1.0656990834124376,-2.5076581805372324,-6.455065202802137
163,"Wrestling Women's Featherweight, Freestyle",-0.9475680217991158,-0.4867424331653802,0.027613756083538856,-1.1009014336323615,1.3546229489114383,0.6988656852778384
164,"Wrestling Women's Flyweight, Freestyle",-2.095834400118285,-0.6830743127065144,0.027613756083538856,-0.6734221271784296,1.613088391283596,1.776035597952676
165,"Wrestling Women's Heavyweight, Freestyle",0.5540110883105673,1.3889052420953245,0.027613756083538856,-0.545982761701902,-0.35247115101184023,-1.481319203696082
166,"Wrestling Women's Light-Heavyweight, Freestyle",0.11237017357242521,1.07200660666518,-0.0951947907090405,-0.5518013459725891,-0.015080223508516963,-1.0043484299100298
167,"Wrestling Women's Lightweight, Freestyle",-0.9475680217991158,-0.017362440056271338,0.027613756083538856,-0.6635592689346093,0.9167278493294359,0.668423327914793
168,"Wrestling Women's Middleweight, Freestyle",-0.5942552900086021,0.6443998926636397,0.027613756083538856,-0.3702653769583631,0.3820873142282463,0.32280592907249295
